project_name,oneliner,git_namespace,git_url,platform,topics,rubric,last_commit_date,stargazers_count,number_of_dependents,stars_last_year,project_active,dominating_language,organization,organization_user_name,languages,homepage,refs,project_created,project_age_in_days,license,total_commits_last_year,total_number_of_commits,last_issue_closed,open_issues,closed_pullrequests,closed_issues,issues_closed_last_year,days_until_last_issue_closed,open_pullrequests,reviews_per_pr,development_distribution_score,last_released_date,last_release_tag_name,good_first_issue,contributors,accepts_donations,donation_platforms,code_of_conduct,contribution_guide,dependents_repos,organization_name,organization_github_url,organization_website,organization_location,organization_country,organization_form,organization_avatar,organization_public_repos,organization_created,organization_last_update
WWCP_Core,The World Wide Charging Protocol Suite is a collection of protocols in order to connect market actors in the field of e-mobility solutions via scalable and secure Internet protocols.,OpenChargingCloud,https://github.com/OpenChargingCloud/WWCP_Core.git,github,"wwcp,e-mobility,ev-roaming,charging,chargingstation",Mobility and Transportation,"2022/09/02, 08:58:27",5,0,1,true,C#,Open Charging Cloud,OpenChargingCloud,C#,,,"2015/05/05, 12:15:42",2679,AGPL-3.0,23,930,"2020/06/28, 03:44:21",4,0,0,0,798,0,0,0.0,,,0,1,true,"github,patreon,open_collective,ko_fi,tidelift,community_bridge,liberapay,issuehunt,otechie,custom",false,false,,,https://github.com/OpenChargingCloud,https://open.charging.cloud,"Jena, Germany",,,https://avatars.githubusercontent.com/u/17928234?v=4,,,
openv2g,"The objective to start this project is primarily to support the ISO and IEC standardization process to specify the so called ""Vehicle 2 Grid Communication Interface"" (V2G CI) which became the ISO IEC 15118 specification by now.",,,custom,,Mobility and Transportation,,,,,,,,,,http://openv2g.sourceforge.net/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RAMP-mobility,A novel application of the RAMP main engine for generating bottom-up stochastic electric vehicles load profiles.,RAMP-project,https://github.com/RAMP-project/RAMP-mobility.git,github,"electric-vehicles-mobility,charging-profiles,ramp-model,charging-strategies,demand",Mobility and Transportation,"2022/02/25, 08:24:46",7,0,3,true,Python,RAMP,RAMP-project,Python,,",https://doi.org/10.1016/j.energy.2019.04.097,https://doi.org/10.1016/j.apenergy.2022.118676,https://doi.org/10.1016/j.apenergy.2022.118676,https://doi.org/10.13140/RG.2.2.29560.26880*\n\nOr,https://doi.org/10.1016/j.energy.2019.04.097.*\n\n##","2020/05/24, 09:47:42",833,EUPL-1.2,10,130,"2021/10/08, 14:09:29",10,4,13,2,331,0,0.25,0.2735849056603774,"2021/05/28, 07:43:30",v0.3.1,0,4,false,,false,false,,,https://github.com/RAMP-project,,,,,https://avatars.githubusercontent.com/u/65850039?v=4,,,
PCT,The goal is to increase the accessibility and reproducibility of the data produced by the Propensity to Cycle Tool (PCT).,ITSLeeds,https://github.com/ITSLeeds/pct.git,github,,Mobility and Transportation,"2021/12/09, 13:49:39",15,0,3,true,TeX,Institute for Transport Studies,ITSLeeds,"TeX,R",https://itsleeds.github.io/pct/,,"2019/02/21, 13:48:11",1291,EUPL-1.2,48,555,"2022/05/12, 12:18:22",23,40,95,8,115,2,1.2,0.23935091277890463,"2021/12/03, 11:58:54",v0.9.4,1,8,false,,false,false,,,https://github.com/ITSLeeds,https://environment.leeds.ac.uk/transport,"Leeds, UK",,,https://avatars.githubusercontent.com/u/22447619?v=4,,,
goat,A tool capable of modeling walking and cycling accessibility.,goat-community,https://github.com/goat-community/goat.git,github,"accessibility-analysis,isochrones,walking,cycling,accessiblity-scenarios,mobility",Mobility and Transportation,"2022/08/23, 17:49:08",65,0,28,true,Python,Plan4Better,goat-community,"Python,JavaScript,Vue,HTML,PLpgSQL,C++,Dockerfile,Makefile,SCSS,Shell,Mako",,",https://doi.org/10.1016/j.jtrangeo.2021.103080.\n\nPajares,https://doi.org/10.3390/ijgi10100662\n\nPajares,https://doi.org/10.26084/13dfns-p024\n\nJehle,https://doi.org/10.26084/13dfns-p020\n","2018/09/30, 11:09:17",1435,GPL-3.0,543,5321,"2022/09/03, 13:28:38",122,659,1363,265,1,9,0.6,0.5385188866799204,"2022/05/21, 07:30:31",v1.1,0,18,false,,false,false,,,https://github.com/goat-community,https://plan4better.de,Germany,,,https://avatars.githubusercontent.com/u/58163984?v=4,,,
gtfs-router,An R package for routing with GTFS (General Transit Feed Specification) data.,ATFutures,https://github.com/ATFutures/gtfs-router.git,github,"gtfs,public-transportation,router,gtfs-router,r-package",Mobility and Transportation,"2022/08/17, 08:15:43",54,0,6,true,R,Active Transport Futures,ATFutures,"R,C++,Makefile",https://atfutures.github.io/gtfs-router/,,"2019/01/28, 08:28:13",1315,GPL-3.0,62,751,"2022/08/22, 11:58:02",9,8,78,5,13,0,0.0,0.0395634379263301,"2021/06/11, 09:09:30",v0.0.5,0,4,false,,false,false,,,https://github.com/ATFutures,https://atfutures.github.io/,Worldwide,,,https://avatars.githubusercontent.com/u/32261335?v=4,,,
CityFlow,A Multi-Agent Reinforcement Learning Environment for Large Scale City Traffic Scenario.,cityflow-project,https://github.com/cityflow-project/CityFlow.git,github,"multiagent-systems,multiagent-reinforcement-learning,traffic-simulation,traffic-signal-control",Mobility and Transportation,"2020/12/04, 03:30:19",563,0,132,true,C++,,cityflow-project,"C++,Python,JavaScript,HTML,CMake,CSS,Dockerfile",https://cityflow-project.github.io,,"2019/02/26, 04:16:52",1286,Apache-2.0,0,74,"2022/06/10, 09:07:02",55,48,103,9,86,5,0.3,0.5555555555555556,,,0,8,false,,false,false,,,https://github.com/cityflow-project,,,,,https://avatars.githubusercontent.com/u/48002753?v=4,,,
Complete_Street_Rule,An ArcGIS CityEngine scenario oriented design tool intended to enable users to quickly create procedural generated multimodal streets.,d-wasserman,https://github.com/d-wasserman/Complete_Street_Rule.git,github,"complete,streets,transportation,cityengine,procedural-generation,cga,treatments,street-rule,geometry,simulation,environmental-modelling,urban-planning,arcgis-cityengine,street-configuration,urban-design",Mobility and Transportation,"2022/05/09, 04:59:51",116,0,32,true,Python,,,Python,https://geonet.esri.com/docs/DOC-6915,,"2015/09/01, 05:15:46",2560,Apache-2.0,5,292,"2022/05/09, 04:59:51",2,23,41,10,118,0,0.0,0.0,"2021/10/31, 06:38:54",2.8.0,0,1,false,,true,false,,,,,,,,,,,
tesla_powerwall,Python Tesla Powerwall API for consuming a local endpoint.,jrester,https://github.com/jrester/tesla_powerwall.git,github,"python,api,tesla,tesla-powerwall,battery,powerwall,powerwall-api,powerwall-status",Mobility and Transportation,"2022/06/25, 10:52:33",48,0,15,true,Python,,,Python,,,"2019/02/12, 19:50:07",1300,MIT,29,137,"2022/06/27, 04:12:38",1,18,40,14,69,0,0.3,0.1512605042016807,"2022/06/25, 10:53:34",v0.3.18,0,11,false,,false,false,,,,,,,,,,,
Vehicle Energy Dataset,A large-scale dataset for vehicle energy consumption research.,gsoh,https://github.com/gsoh/VED.git,github,,Mobility and Transportation,"2022/01/26, 21:05:07",47,0,17,true,,,,,,",https://doi.org/10.1109/TITS.2020.3035596","2019/04/19, 06:55:51",1234,Apache-2.0,1,13,"2022/02/03, 03:16:39",0,0,4,3,213,0,0,0.0,,,0,1,false,,false,false,,,,,,,,,,,
gbfs,"Documentation for the General Bikeshare Feed Specification, a standardized data feed for shared mobility system availability.",NABSA,https://github.com/NABSA/gbfs.git,github,"gbfs,bikesharing,mobility,scooter-sharing,bike-share,bike-sharing,mobility-as-a-service,mobilitydata,carshare,carsharing,open-data,gbfs-documentation,shared-mobility,civic-tech,urban-mobility",Mobility and Transportation,"2022/08/23, 12:37:41",627,0,87,true,,North American Bike Share Association,NABSA,,,,"2015/12/04, 23:43:43",2466,CUSTOM,89,515,"2022/08/23, 12:32:43",15,305,433,229,12,2,0.0,0.8959731543624161,"2022/04/28, 18:25:14",v2.3,0,95,false,,false,false,,,https://github.com/NABSA,http://www.nabsa.net,,,,https://avatars.githubusercontent.com/u/15235893?v=4,,,
Bike Index,"Bike registration that works: online, powerful, free.",bikeindex,https://github.com/bikeindex/bike_index.git,github,,Mobility and Transportation,"2022/09/04, 17:15:44",237,0,20,true,Ruby,Bike Index,bikeindex,"Ruby,Haml,HTML,SCSS,JavaScript,CSS,CoffeeScript,Shell,Procfile",https://bikeindex.org,,"2013/07/25, 21:52:26",3328,AGPL-3.0,266,3908,"2022/09/04, 17:15:44",68,1977,2245,259,0,16,0.0,0.12710941752857918,,,0,24,false,,false,false,,,https://github.com/bikeindex,https://bikeindex.org,,,,https://avatars.githubusercontent.com/u/4251544?v=4,,,
go-ocpp,v1.5 and v1.6 Open Charge Point Protocol implementation in Golang.,voltbras,https://github.com/voltbras/go-ocpp.git,github,"ocpp,electric-vehicles,charging-stations,chargingstation,emobility",Mobility and Transportation,"2021/02/17, 00:52:08",38,0,3,false,Go,Voltbras,voltbras,Go,,,"2019/02/20, 17:11:54",1292,GPL-3.0,0,57,"2021/02/17, 00:53:52",5,4,10,0,565,1,0.75,0.0,"2021/03/05, 22:44:09",v1.1.0,0,2,false,,false,false,,,https://github.com/voltbras,https://voltbras.com.br/,Florianópolis,,,https://avatars.githubusercontent.com/u/64649105?v=4,,,
EVMap,Android app to access the goingelectric.de electric vehicle charging station directory.,johan12345,https://github.com/johan12345/EVMap.git,github,"charging-stations,android,electric-vehicle,hacktoberfest,map",Mobility and Transportation,"2022/09/04, 13:46:26",84,0,48,true,Kotlin,,,"Kotlin,Java,Ruby",,,"2020/03/23, 21:03:43",895,MIT,417,977,"2022/09/01, 10:23:05",43,30,185,95,3,5,4.3,0.03252885624344182,"2022/08/25, 18:37:52",1.3.10,4,8,true,"github,custom",false,false,,,,,,,,,,,
emobility-smart-charging,Smart charging algorithms with REST API for electric vehicle fleets.,SAP,https://github.com/SAP/emobility-smart-charging.git,github,,Mobility and Transportation,"2022/06/28, 08:30:43",29,0,11,true,Java,SAP,SAP,"Java,TypeScript,HTML,Makefile,JavaScript,CSS,Dockerfile",,,"2019/12/18, 14:18:01",991,Apache-2.0,5,71,"2022/06/28, 08:30:46",18,24,28,12,68,18,0.1,0.33333333333333337,,,0,9,false,,false,true,,,https://github.com/SAP,https://opensource.sap.com,"Walldorf, Germany",,,https://avatars.githubusercontent.com/u/2531208?v=4,,,
open-ev-data,Open Dataset of Electric Vehicle specs.,chargeprice,https://github.com/chargeprice/open-ev-data.git,github,,Mobility and Transportation,"2022/04/07, 05:23:04",47,0,9,true,,Chargeprice,chargeprice,,,,"2019/08/08, 17:07:17",1123,MIT,4,78,"2021/04/18, 12:57:59",4,3,8,0,504,1,0.0,0.06666666666666665,,,0,2,false,,false,false,,,https://github.com/chargeprice,https://www.chargeprice.app,,,,https://avatars.githubusercontent.com/u/66462851?v=4,,,
SmartEVSE,Smart EVSE Electric Vehicle Charging Station.,SmartEVSE,https://github.com/SmartEVSE/smartevse.git,github,,Mobility and Transportation,"2021/02/12, 20:15:10",79,0,4,true,C,,SmartEVSE,"C,Pawn,Assembly,Makefile,C++,OpenSCAD,Shell,Objective-C,CMake",,,"2014/01/06, 12:05:03",3163,MIT,0,180,"2022/04/25, 09:11:37",14,8,32,2,132,3,0.25,0.4700854700854701,,,0,5,false,,false,false,,,https://github.com/SmartEVSE,,,,,https://avatars.githubusercontent.com/u/6329604?v=4,,,
BikeshareClient,Dotnet library for integrating with GBFS bikeshare systems.,andmos,https://github.com/andmos/BikeshareClient.git,github,"gbfs,bikeshare-systems,bikeshare,netstandard",Mobility and Transportation,"2022/08/31, 13:09:04",4,5,0,true,C#,,,"C#,Dockerfile",,,"2018/06/04, 12:37:55",1553,MIT,45,221,"2022/08/31, 05:25:32",1,96,117,37,4,0,0.6,0.23463687150837986,,,0,4,false,,false,false,"andmos/BikeshareClient,wdbprog/OsloBysykkel,andmos/BikeshareFunction,andmos/BikeDashboard,Sankra/DIPSbot",,,,,,,,,,
Growing Urban Bicycle Networks,"Source code for the paper Growing Urban Bicycle Networks, exploring algorithmically the limitations of urban bicycle network growth.",mszell,https://github.com/mszell/bikenwgrowth.git,github,"cycling,gis,transportation-network,urban-planning,osmnx,network-analysis,bicycle-network",Mobility and Transportation,"2022/05/05, 20:06:06",39,0,21,true,Jupyter Notebook,,,"Jupyter Notebook,Python,Shell",,",https://zenodo.org/record/5083049","2020/09/03, 12:35:05",731,AGPL-3.0,6,189,"2021/02/26, 14:12:41",2,2,2,0,555,0,0.0,0.09202453987730064,"2021/07/08, 10:01:35",1.0.0,0,3,false,,false,false,,,,,,,,,,,
A/B Street,"A traffic simulation game exploring how small changes to roads affect cyclists, transit users, pedestrians, and drivers.",a-b-street,https://github.com/a-b-street/abstreet.git,github,"traffic-simulation,game,openstreetmap,simulation,seattle",Mobility and Transportation,"2022/09/04, 18:27:08",6714,0,761,true,Rust,A/B Street,a-b-street,"Rust,Shell,Python,HTML,TypeScript,GLSL,Go,Makefile,CSS,Batchfile",https://a-b-street.github.io/docs/,",https://zenodo.org/badge/latestdoi/135952436","2018/06/04, 00:44:43",1554,Apache-2.0,971,7897,"2022/09/03, 07:45:03",178,480,784,209,1,10,1.4,0.051256026389241316,"2022/08/28, 15:37:14",v0.3.32,26,35,true,github,false,false,,,https://github.com/a-b-street,abstreet.org,"Seattle, WA",,,https://avatars.githubusercontent.com/u/78323823?v=4,,,
enviroCar,An Android App for collecting car sensor data for the enviroCar platform.,enviroCar,https://github.com/enviroCar/enviroCar-app.git,github,,Mobility and Transportation,"2022/07/27, 06:56:36",69,0,14,true,Java,enviroCar,enviroCar,"Java,HTML,Python",https://envirocar.org,,"2013/04/17, 14:19:21",3427,GPL-3.0,198,2490,"2022/08/18, 20:27:14",88,438,869,181,17,36,0.1,0.7297702297702298,"2022/01/24, 09:56:23",2.1.0,0,19,false,,false,true,,,https://github.com/enviroCar,https://envirocar.org/,Münster,,,https://avatars.githubusercontent.com/u/4232323?v=4,,,
EVerest,An open source software stack for EV charging infrastructure.,EVerest,https://github.com/EVerest/EVerest.git,github,,Mobility and Transportation,"2022/06/27, 22:22:32",47,0,47,true,,EVerest,EVerest,,,,"2021/12/20, 11:23:39",258,GPL-3.0,66,66,"2022/07/29, 11:42:33",8,20,25,25,37,1,1.1,0.4736842105263158,,,0,6,false,,true,true,,,https://github.com/EVerest,https://www.lfenergy.org/projects/everest/,,,,https://avatars.githubusercontent.com/u/73219292?v=4,,,
Streetmix,Makes it easy for people to design public spaces together.,streetmix,https://github.com/streetmix/streetmix.git,github,"streetmix,civic-tech,urban-planning",Mobility and Transportation,"2022/09/02, 01:46:11",583,0,59,true,JavaScript,Streetmix,streetmix,"JavaScript,SCSS,Handlebars,API Blueprint,Shell,Procfile",https://streetmix.net,,"2013/01/19, 21:03:45",3515,CUSTOM,148,7653,"2022/09/02, 01:46:12",215,1486,2193,48,2,8,0.0,0.44430051813471505,"2014/02/21, 20:50:04",v0.9,0,54,true,"github,patreon,open_collective,ko_fi,tidelift,community_bridge,liberapay,issuehunt,otechie,custom",true,true,,,https://github.com/streetmix,https://streetmix.net/,United States of America,,,https://avatars.githubusercontent.com/u/6877271?v=4,,,
Transitland," An open data platform that collects GTFS, GTFS Realtime, and other open data feeds from transit providers around the world.",transitland,https://github.com/transitland/transitland-atlas.git,github,"gtfs,gtfs-realtime,gtfs-rt,transit,mobility,open-data,transportation,gbfs,mds,transitland",Mobility and Transportation,"2022/09/01, 05:13:26",63,0,20,true,Python,Transitland,transitland,"Python,Shell",https://www.transit.land/operators/,,"2019/11/15, 21:28:51",1024,CUSTOM,241,907,"2022/09/01, 05:13:26",5,560,575,258,3,1,0.0,0.395738203957382,,,0,55,false,,false,false,,,https://github.com/transitland,https://www.transit.land,,,,https://avatars.githubusercontent.com/u/9141652?v=4,,,
Industry Energy Tool,A calculator developed by NREL for projecting energy efficiency and fuel switching scenarios for the U.S. industrial sector energy use and emissions at the Census Region and county-level.,NREL,https://github.com/NREL/Industry-Energy-Tool.git,github,,Production and Industry,"2021/10/01, 15:56:20",11,0,0,true,Python,National Renewable Energy Laboratory,NREL,Python,,",https://doi.org/10.1016/j.enpol.2003.10.017,https://doi.org/10.1006/redy.1998.0011","2018/05/07, 15:48:04",1581,CUSTOM,3,26,"2022/09/01, 05:13:26",0,0,0,0,3,0,0,0.0,,,0,1,false,,false,false,,,https://github.com/NREL,http://www.nrel.gov,"Golden, CO",,,https://avatars.githubusercontent.com/u/1906800?v=4,,,
Industry Energy Data Book,"Summarizes the status of, and identifies the key trends in energy use and its underlying economic drivers across the four industrial subsectors: agriculture, construction, manufacturing, and mining.",NREL,https://github.com/NREL/Industry-energy-data-book.git,github,,Production and Industry,"2020/05/27, 16:53:17",6,0,1,false,Python,National Renewable Energy Laboratory,NREL,Python,,",https://doi.org/10.2172/1335587,https://doi.org/10.1016/j.apenergy.2019.01.077,https://doi.org/10.2172/1484348","2019/03/04, 17:25:41",1280,CUSTOM,0,93,"2022/09/01, 05:13:26",4,0,0,0,3,0,0,0.3058823529411765,,,0,2,false,,false,false,,,https://github.com/NREL,http://www.nrel.gov,"Golden, CO",,,https://avatars.githubusercontent.com/u/1906800?v=4,,,
CalTRACK,Methods are developed in an open and transparent stakeholder process that uses empirical testing to define replicable methods for calculating normalized metered energy consumption using either monthly or interval data from an existing conditions baseline.,energy-market-methods,https://github.com/energy-market-methods/caltrack.git,github,,Production and Industry,"2019/06/28, 00:57:10",46,0,6,false,Dockerfile,,energy-market-methods,Dockerfile,http://docs.caltrack.org,,"2018/01/24, 16:30:37",1684,CC0-1.0,0,301,"2021/06/01, 22:29:19",24,10,116,0,460,8,0.0,0.7154811715481171,"2019/11/14, 21:34:37",v2.0,0,15,false,,false,false,,,https://github.com/energy-market-methods,,,,,https://avatars.githubusercontent.com/u/48700066?v=4,,,
OpenModelica,An open source Modelica-based modeling and simulation environment intended for industrial and academic usage.,OpenModelica,https://github.com/OpenModelica/OpenModelica.git,github,,Production and Industry,"2022/09/02, 14:58:48",516,0,117,true,Modelica,OpenModelica,OpenModelica,"Modelica,C,C++,Smarty,CMake,Makefile,GAP,Python,Yacc,M4,QMake,Shell,Java,D,Julia,XSLT,Lex,Perl,Groovy,Batchfile,TeX,MATLAB,ANTLR,Ruby,Mathematica,Roff,Dockerfile,Emacs Lisp,JavaScript,DTrace",https://openmodelica.org,,"2015/05/03, 16:59:29",2681,CUSTOM,888,35282,"2022/09/03, 18:08:32",1483,2860,7829,1408,1,27,0.1,0.7544015334374556,"2022/07/08, 22:40:17",v1.19.2,0,68,false,,false,true,,,https://github.com/OpenModelica,https://openmodelica.org,"Linköping, Sweden",,,https://avatars.githubusercontent.com/u/4006504?v=4,,,
Scaphandre,An open source software agent to track energy consumption of ICT services from the servers.,hubblo-org,https://github.com/hubblo-org/scaphandre.git,github,"greenit,rust,rust-lang,energy,energy-consumption,energy-efficiency,energy-monitor,sustainability,electricity,electricity-consumption,electricity-meter,prometheus,watts,wattmeter,qemu,virtual-machines,carbon-footprint,virtual-machine,measure,hacktoberfest",Computation and Communication,"2022/08/26, 14:58:22",756,28,363,true,Rust,Hubblo,hubblo-org,"Rust,Jsonnet,Dockerfile,Shell,Mustache",,,"2020/10/16, 14:10:05",688,Apache-2.0,103,574,"2022/08/29, 06:25:42",58,82,147,66,6,18,0.0,0.22817460317460314,"2021/10/05, 15:31:44",v0.4.1,5,18,false,,true,true,"Playfloor/scaphandre,jeromedruais/scaphandre,AAABBBCCCAAAA/scaphandre,metacosm/scaphandre,DerekStrickland/scaphandre,standardgalactic/scaphandre,hemanthnakkina-zz/scaphandre,da-ekchajzer/scaphandre,bbc/scaphandre,pseguret/scaphandre,arthurzenika/scaphandre,Canop/scaphandre,STDigitalDatacenter/scaphandre,slanglois/scaphandre,bobyali/scaphandre,jotak/scaphandre,tstrempel/scaphandre,Talebna/scaphandre,HurdmanBegins/scaphandre,Habibou-bot/scaphandre,adelnoureddine/scaphandre,demeringo/scaphandre,jdrouet/scaphandre,rossf7/scaphandre,uggla/scaphandre,florimondmanca/scaphandre,thegreenwebfoundation/scaphandre,hubblo-org/scaphandre",,https://github.com/hubblo-org,https://hubblo.org,France,,,https://avatars.githubusercontent.com/u/71067866?v=4,,,
Tracarbon,Tracarbon tracks your device's energy consumption and calculates your carbon emissions using your location.,fvaleye,https://github.com/fvaleye/tracarbon.git,github,"energy,sustainability,energy-consumption,electricity-consumption,energy-efficiency,carbon-footprint",Computation and Communication,"2022/08/23, 07:02:43",70,0,70,true,Python,,,"Python,Makefile,Dockerfile",https://fvaleye.github.io/tracarbon/documentation/,,"2022/03/11, 20:22:45",177,Apache-2.0,66,66,"2022/08/23, 07:02:44",3,32,33,33,12,0,0.0,0.37142857142857144,"2022/08/23, 07:03:00",v0.2.4,0,2,false,,true,false,,,,,,,,,,,
